Source	EgoNetworksCombined	id	Occupation	Political rank	Military rank	RecipientLetterCount by EE ID	AuthorLetterCount by EE ID	Total Letters	CNRS-D ID	Full Name	Full Name Reversed	Particule?	Relationships	Aristo title	Clerical title	Wikipedia URL	VIAF ID	VIAF URL	Academies by VIAF	Wikipedia Image Link	Knowledge Network	Social Network	Professional Network	Religious Network	Academies	Royal Academy	Institut de France	Academy_single	Academiy_single_provincial	Salons	GenderGroup	Nationality	Birth Date	Birth Year	Death Date	Death Year	Birth City	Birth Country	Death City	Death Country	LockeNet	ASmithNet	VoltaireNet	RousseauNet	D'AlembertNet	HumeNet	BenthamNet
EE	Voltaire, Rousseau	lericalexa002274	patron,financier			3	2	5		Alexandre Jean Joseph Le Riche de La Popelinière	Le Riche de La Popelinière, Alexandre Jean Joseph	Yes									Letters_Literary	Elite, Government	Finance-banking								Male	French	1692-00-00	1692	12/5/1762	1762	Chinon	France	Passy	France	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	tubieannec001227	aristocrat			3	1	4		Anne Claude Philippe de Tubières-Grimoard de Pestels de Levis, comte de Caylus	Tubières-Grimoard de Pestels de Levis, Anne Claude Philippe de, comte de Caylus	Yes		comte		http://en.wikipedia.org/wiki/Anne_Claude_de_Caylus				http://upload.wikimedia.org/wikipedia/commons/d/d4/Roslin_Comte_de_Caylus.jpg	Letters_Literary, Letters_Antiquarian, Collector	Elite, Military, Aristocracy			Academy of Inscriptions	Yes		Yes		Graffigny, Quinault	Male	French	10/31/1692	1692	9/5/1765	1765	Paris	France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	dumasjean0001418	lawyer,playwright			2	0	2		Jean Dumas d'Aigueberre	Dumas d'Aigueberre, Jean	Yes					1.7263349E7	http://viaf.org/17263349			Letters_Literary	Government	Legal, Cultural								Male	French	9/6/1692	1692	7/31/1755	1755		France		unknown	 	 	Voltaire	 	 	 	 
EE		potiefranc023500	courtier,aristocrat			1	1	2		François Joachim Bernard Potier, duc de Gesvres	Potier, François Joachim Bernard, duc de Gesvres	Yes		duc			3.3411185E7	http://viaf.org/33411185				Court, Elite, Aristocracy									Male	French	1692-00-00	1692	1757-00-00	1757		France		unknown	 	 	 	 	 	 	 
EE	Voltaire	bernilouis000268	civil servant,police official	police		1	0	1		Louis Sébastien Bernin de Valentiné, marquis d'Ussé	Bernin de Valentiné, Louis Sébastien, marquis d'Ussé	Yes		marquis								Aristocracy, Government, Elite								Lespinasse	Male	French	1692-00-00	1692	1772-00-00	1772		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	clarejacqu001071	academy member,magistrate	magistrate		1	0	1		Jacques Annibal Claret de La Tourrette de Fleurieu	Claret de La Tourrette de Fleurieu, Jacques Annibal	Yes				http://en.wikipedia.org/wiki/Marc_Antoine_Louis_Claret_de_La_Tourrette	3.05854211E8	http://viaf.org/viaf/305854211			Sciences_Natural, Collector	Government	Legal		Académie des sciences	Yes		Yes			Male	French	1692-00-00	1692	10/18/1776	1776		France	Château de La Tourrette	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	ducdelouis002380	aristocrat			1	0	1		Louis Henri de Bourbon, duc de Bourbon	Bourbon, Louis Henri de, duc de Bourbon	Yes		duc		http://en.wikipedia.org/wiki/Louis_Henri,_Duke_of_Bourbon	5.9381568E7	http://viaf.org/59381568		upload.wikimedia.org/wikipedia/commons/thumb/4/45/Louis_IV_Henri_de_Bourbon-Conde.jpg/220px-Louis_IV_Henri_de_Bourbon-Conde.jpg		Aristocracy, Elite, Government									Male	French	8/18/1692	1692	1/27/1740	1740		unknown		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	mulydenis0023255	priest			1	0	1		Denis Louis Muly	Muly, Denis Louis													Catholic_Clergy							Male	French	1692-00-00	1692	1779-00-00	1779		France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	chalaantoi000940	academy member,poet,author			0	4	4		Antoine Louis de Chalamond de La Visclède	Chalamond de La Visclède, Antoine Louis de	Yes				http://fr.wikipedia.org/wiki/Antoine-Louis_de_Chalamont_de_La_Viscl%C3%A8de	7.122419E7	http://viaf.org/71224190	Académie des sciences, lettres et arts de Marseille		Letters_Literary, Letters_Philosophical		Artist		Academy of Marseilles			Yes	Yes		Male	French	1692-00-00	1692	1760-00-00	1760	Tarascon	France	Marseilles	France	 	 	Voltaire	 	 	 	 
EE		granefranc001791	journalist			0	1	1		François Granet	Granet, François						2.4738408E7	http://viaf.org/24738408			Letters_Literary		Cultural								Male	French	1692-00-00	1692	1741-00-00	1741		France		unknown	 	 	 	 	 	 	 
EE		helvegenev024049	courtier			0	2	2		Geneviève Noëlle Helvétius	Helvétius, Geneviève Noëlle											Court									Female	French	1692-00-00	1692	1/12/1767	1767		France		unknown	 	 	 	 	 	 	 
EE		sadejosep0001192	general,army officer,soldier		high-ranking_general	0	0	0		Joseph David de Sade	Sade, Joseph David de	Yes										Military									Male	French	9/1/1692	1692	1/26/1761	1761		France		unknown	 	 	 	 	 	 	 
EE		tannealexa003277	academy member,poet,author,playwright			0	0	0		Alexandre Tannevot	Tannevot, Alexandre						3.2127994E7	http://viaf.org/32127994			Letters_Literary	Government	Artist, Cultural		Académie royale d’architecture	Yes		Yes			Male	French	1692-00-00	1692	1773-00-00	1773	Versailles	France	Paris	France	 	 	 	 	 	 	 
EE	Voltaire	lecorpierr002244	academy member,magistrate	magistrate		314	126	440		Pierre Robert Le Cornier de Cideville	Le Cornier de Cideville, Pierre Robert	Yes				http://en.wikipedia.org/wiki/Pierre-Robert_Le_Cornier_de_Cideville	4763235	http://viaf.org/4763235	Académie des sciences, belles-lettres et arts de Rouen	upload.wikimedia.org/wikipedia/commons/thumb/0/0f/LeCornierdeCideville.jpg/220px-LeCornierdeCideville.jpg	Letters	Elite, Government	Legal, Cultural		Academy of Rouen			Yes	Yes		Male	French	9/2/1693	1693	3/5/1776	1776	Rouen	France	Paris	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	lebrealexi002232	author,playwright			12	3	15		Alexis Jean Le Bret	Le Bret, Alexis Jean						4.4309062E7	http://viaf.org/44309062			Letters_Literary		Cultural								Male	French	1693-00-00	1693	1779-00-00	1779		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	pallubertr002739	lawyer,academy member,civil servant,judge	judge		4	0	4		Bertrand René Pallu	Pallu, Bertrand René										Letters	Government	Legal, Cultural		Academy of Lyon, French Royal Naval Academy						Male	French	1693-00-00	1693	1758-00-00	1758		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	bertivalen000283	lawyer,historian			1	2	3		Valentin Philippe Bertin de Rocheret	Bertin de Rocheret, Valentin Philippe	Yes									Letters_Literary	Government	Legal								Male	French	1693-00-00	1693	1762-00-00	1762		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	puchorolla002900	diplomat,author	diplomat		3	0	3		Rolland Puchot, comte Des Alleurs	Puchot, Rolland, comte Des Alleurs			comte							Letters_Literary	Government, Aristocracy, Elite									Male	French	1693-00-00	1693	1754-00-00	1754		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	senacjeanb003068	physician,doctor,scientist,anatomist			2	0	2		Jean Baptiste Sénac	Sénac, Jean Baptiste					http://en.wikipedia.org/wiki/Jean-Baptiste_de_Sénac	7.154073E7	http://viaf.org/71540730	Académie des sciences		Sciences_Medicine, Sciences	Court	Medical		Académie des sciences	Yes		Yes			Male	French	1693-00-00	1693	1770-00-00	1770		France		unknown	 	 	Voltaire	 	 	 	 
EE		beauvgille000882	preacher,priest,author			1	0	1		Gilles François de Beauvais	Beauvais, Gilles François de	Yes				http://en.wikipedia.org/wiki/Gilles-François_de_Beauvais	1.00263243E8	http://viaf.org/100263243			Letters_Religious, Letters_Philosophical		Education	Catholic_Jesuit							Male	French	7/7/1693	1693	1773-00-00	1773	Le Mans	France	Paris	France	 	 	 	 	 	 	 
EE		caulejean0024196	scholar,churchman			1	0	1		Jean de Caulet, évêque de Grenoble	Caulet, Jean de, évêque de Grenoble	Yes			évêque		6.6520202E7	http://viaf.org/66520202			Letters			Catholic_High-ranking officials							Male	French	1693-00-00	1693	1771-00-00	1771		unknown		unknown	 	 	 	 	 	 	 
EE		beljeanj00000237	academy member,literary critic			0	1	1		Jean Jacques Bel	Bel, Jean Jacques					http://en.wikipedia.org/wiki/Jean_Le_Bel	6.1555974E7	http://viaf.org/61555974			Letters_Literary	Government	Cultural		Academy of Bordeaux			Yes	Yes		Male	French	3/20/1693	1693	8/15/1738	1738	Bordeaux	France	Paris	France	 	 	 	 	 	 	 
EE	Voltaire	bourblouis000908	princess			0	1	1		Louise Elisabeth de Bourbon-Condé, princesse de Conti	Bourbon-Condé, Louise Elisabeth de, princesse de Conti	Yes		princesse								Aristocracy, Elite, Court									Female	French	1693-00-00	1693	1775-00-00	1775	Versailles	France	Paris	France	 	 	Voltaire	 	 	 	 
EE		millet0000002559	theologian,priest			0	3	3		Étienne Louis Millet	Millet, Étienne Louis										Letters_Religious	Government		Catholic_Jesuit							Male	French	1693-00-00	1693	1765-00-00	1765		France		unknown	 	 	 	 	 	 	 
EE, CNRS-D	Voltaire, D'Alembert, Rousseau	voltaire00023873	author,essayist,philosopher			3154	15098	18252	Voltaire	François Marie Arouet [Voltaire]	Arouet, François Marie [Voltaire]					http://en.wikipedia.org/wiki/Voltaire	3.6925746E7	http://viaf.org/36925746	Académie des sciences, belles-lettres et arts de Lyon; Académie française	http://upload.wikimedia.org/wikipedia/commons/3/39/Nicolas_de_Largilli%C3%A8re%2C_Fran%C3%A7ois-Marie_Arouet_dit_Voltaire_%28vers_1724-1725%29_-001.jpg	Letters_Philosophical, Letters_Literary	Elite			French Academy, Royal Society, St-Petersburg Academy of Sciences, Prussian Academy of Sciences, Academy of Lyon	Yes				Neuf Sœurs, Encyclopedistes, Dupin, Bolingbroke, Arnould, Prie, Quinault	Male	French	-74913	1694	-44408	1778	Paris	France	Paris	France	 	 	Voltaire	Rousseau	D'Alembert	 	 
EE, CNRS-D	Voltaire, D'Alembert	voyerrenel001247	aristocrat,government minister	minister		93	10	103	Argenson René-Louis	René Louis de Voyer de Paulmy, marquis d'Argenson	Voyer de Paulmy, René Louis de, marquis d'Argenson	Yes		marquis		http://en.wikipedia.org/wiki/René_Louis_de_Voyer_de_Paulmy_d'Argenson	7.6454991E7	http://viaf.org/76454991	Académie royale des inscriptions et belles-lettres		Letters_Literary, Political economy	Elite, Government, Aristocracy			Academy of Inscriptions	Yes		Yes		Graffigny, Entresol	Male	French	10/18/1694	1694	1/26/1757	1757	Paris	France	Paris	France	 	 	Voltaire	 	D'Alembert	 	 
EE, CNRS-D	Voltaire	formojeanb001594	poet,author,censor	censor		54	44	98	Formont	Jean Baptiste Nicolas Formont	Formont, Jean Baptiste Nicolas						1.78335589E8	http://viaf.org/178335589			Letters_Literary	Government	Artist								Male	French	1694-00-00	1694	1758-00-00	1758		France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	boisslouis002217	journalist,author			6	0	6		Louis de Boissy	Boissy, Louis de	Yes				http://en.wikipedia.org/wiki/Louis_de_Boissy	5.1711644E7	http://viaf.org/51711644		upload.wikimedia.org/wikipedia/commons/1/18/Louis_de_Boissy.jpg	Letters_Literary		Cultural		French Academy	Yes		Yes			Male	French	11/26/1694	1694	4/19/1758	1758	Auvergne	France		unknown	 	 	 	Rousseau	 	 	 
EE	Voltaire	levesgerar002163	journalist,author,encyclopaedist			1	0	1		Gérard Lévesque de Champeaux, vicomte de Verneuil	Lévesque de Champeaux, Gérard, vicomte de Verneuil	Yes		vicomte							Letters_Literary, Letters	Aristocracy	Cultural								Male	French	1694-00-00	1694	1778-00-00	1778		France		unknown	 	 	Voltaire	 	 	 	 
EE	Rousseau	maucoandre023303	journalist			1	0	1		André Maucourant de Morancourt	Maucourant de Morancourt, André	Yes									Letters_Literary		Cultural								Male	French	1694-00-00	1694	1769-00-00	1769	Champagne	France		unknown	 	 	 	Rousseau	 	 	 
EE		comtejeanj024046	army officer,diplomat,soldier,aristocrat	diplomat	officer	0	1	1		Jean Jacques de Ligniville d'Autricourt, comte de Ligniville d'Autricourt	Ligniville d'Autricourt, Jean Jacques de, comte de Ligniville d'Autricourt	Yes	Father to Mme Helvétius	comte								Military, Elite, Government, Aristocracy									Male	French	1694-00-00	1694	1769-00-00	1769		France		unknown	 	 	 	 	 	 	 
EE		coypecharl000753	painter,artist			0	0	0		Charles Antoine Coypel	Coypel, Charles Antoine					http://en.wikipedia.org/wiki/Charles-Antoine_Coypel	6.411327E7	http://viaf.org/64113270		upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Charles-Antoine_Coypel.jpg/200px-Charles-Antoine_Coypel.jpg	Letters_Literary	Court	Artist, Cultural								Male	French	7/11/1694	1694	6/14/1752	1752	Paris	France	Paris	France	 	 	 	 	 	 	 
EE	Rousseau	janvimarie023444	unknown			0	6	6		Marie Anne Janvier	Janvier, Marie Anne																				Female	French	1694-00-00	1694	1787-00-00	1787		France		unknown	 	 	 	Rousseau	 	 	 
EE		laureetien002213	scholar,academy member,clergyman			0	1	1		Étienne Lauréault de Foncemagne	Lauréault de Foncemagne, Étienne	Yes				http://en.wikipedia.org/wiki/Étienne_Lauréault_de_Foncemagne	7381775	http://viaf.org/7381775	Académie française; Académie royale des inscriptions et belles-lettres		Letters		Education	Catholic_Clergy	French Academy, Academy of Inscriptions	Yes					Male	French	5/8/1694	1694	9/26/1779	1779		France		unknown	 	 	 	 	 	 	 
EE, CNRS-D		mariepierr023313	art collector,engraver			0	1	1	Mariette	Pierre Jean Mariette	Mariette, Pierre Jean					http://en.wikipedia.org/wiki/Pierre-Jean_Mariette	5.9086225E7	http://viaf.org/59086225		upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Pierre-Jean_Mariette_by_Jean-Baptiste_Mass%C3%A9_-_Dictionary_of_Art_1998_vol20_p417.jpg/220px-Pierre-Jean_Mariette_by_Jean-Baptiste_Mass%C3%A9_-_Dictionary_of_Art_1998_vol20_p417.jpg	Collector, Letters_Literary		Artist								Male	French	1694-00-00	1694	1774-00-00	1774		France		unknown	 	 	 	 	 	 	 
EE, CNRS-D		quesnfranc025341	economist,surgeon			0	0	0	Quesnay	François Quesnay	Quesnay, François					http://en.wikipedia.org/wiki/François_Quesnay	7428836	http://viaf.org/7428836	Académie des sciences	http://upload.wikimedia.org/wikipedia/commons/6/64/Fran%C3%A7ois_Quesnay_02.jpg	Political economy	Court	Medical		Académie des sciences, Royal Society	Yes				Encyclopedistes	Male	French	6/4/1694	1694	12/16/1774	1774	Merey	France	Versailles	France	 	 	 	 	 	 	 
CNRS-D	D'Alembert					0	0	0	Canaye	Etienne Canaye, abbé Canaye	Canaye, Etienne				abbé				Académie royale des inscriptions et belles-lettres						Academy of Inscriptions	Yes		Yes		Lespinasse?, Deffand	Male	French	1694-00-00	1694	1782-00-00	1782	Paris	 France	Paris	 France	 	 	 	 	 	 	 
EE	Voltaire	huguefranc000818	author,playwright			93	78	171		Françoise Paule Huguet de Graffigny	Huguet de Graffigny, Françoise Paule	Yes				http://en.wikipedia.org/wiki/Françoise_de_Graffigny	3.6919157E7	http://viaf.org/36919157		http://upload.wikimedia.org/wikipedia/commons/1/1b/Francoisedegraffigny.jpg	Letters_Literary	Elite, Aristocracy	Cultural							Graffigny	Female	French	2/11/1695	1695	12/12/1758	1758	Nancy	France	Paris	France	 	 	Voltaire	 	 	 	 
EE	Voltaire, Rousseau	guimaetien001020	diplomat,aristocrat	diplomat		19	54	73		Étienne Jean de Guimard des Rocheretz, baron de Montpéroux	Guimard des Rocheretz, Étienne Jean de, baron de Montpéroux	Yes		baron								Aristocracy, Government									Male	French	1695-00-00	1695	1765-00-00	1765		France		unknown	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	pitothenri002846	engineer			10	3	13		Henri Pitot	Pitot, Henri					http://en.wikipedia.org/wiki/Henri_Pitot	5.2473514E7	http://viaf.org/52473514	Académie royale des sciences; Société royale des sciences de Montpellier		Sciences_Mathematical		Other		Académie des sciences, Société royale des sciences de Montpellier	Yes					Male	French	5/3/1695	1695	12/27/1771	1771		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	menoujosep001132	scholar,priest			6	2	8		Joseph de Menoux	Menoux, Joseph de	Yes					3.2018467E7	http://viaf.org/32018467	Académie des belles-lettres, sciences et arts de La Rochelle		Letters, Letters_Religious			Catholic_Jesuit	Academy of La Rochelle			Yes	Yes		Male	French	1695-00-00	1695	1766-00-00	1766		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	lavaydavid002222	lawyer			4	1	5		David Lavaysse	Lavaysse, David												Legal								Male	French	1695-00-00	1695	1768-00-00	1768		France		unknown	 	 	Voltaire	 	 	 	 
EE	Voltaire	marquflore001579	army officer,soldier,aristocrat		officer	1	2	3		Florent Claude Du Châtelet, marquis Du Châtelet-Lomont	Du Châtelet, Florent Claude, marquis Du Châtelet-Lomont	Yes	Husband of Emilie du Châtelet	marquis								Military, Elite, Aristocracy, Government									Male	French	1695-00-00	1695	1750-00-00	1750		France		unknown	 	 	Voltaire	 	 	 	 
EE		launay0000024142	author,playwright			2	0	2		M. — de Launay	Launay, M. — de	Yes									Letters_Literary		Cultural								Male	French	1695-00-00	1695	1751-00-00	1751		unknown		unknown	 	 	 	 	 	 	 
EE	Voltaire, Rousseau	legoubenig023370	historian,author			1	1	2		Bénigne Legouz de Gerland	Legouz de Gerland, Bénigne	Yes					8.9151711E7	http://viaf.org/89151711			Letters_Literary	Elite									Male	French	1695-00-00	1695	1774-00-00	1774	Dijon	France		unknown	 	 	Voltaire	Rousseau	 	 	 
EE	Voltaire	eonlouis00024606	politician,lawyer			1	0	1		Louis d'Éon [possibly Louis d'Éon de Beaumont]	Éon, Louis d' [possibly Louis d'Éon de Beaumont]	Yes										Government	Legal								Male	French	3/16/1695	1695	11/3/1749	1749		France		unknown	 	 	Voltaire	 	 	 	 
EE		astrujeanf000121	judge	judge		0	0	0		Jean François Antoine Astruc	Astruc, Jean François Antoine					http://en.wikipedia.org/wiki/Jean_Astruc	1.4869401E7	http://viaf.org/viaf/14869401/		http://upload.wikimedia.org/wikipedia/commons/7/7d/Jean_Astruc_02.jpg		Government	Legal							Tencin	Male	French	1695-00-00	1695	4/5/1780	1780	Labruguière	France	Labruguière	France	 	 	 	 	 	 	 
EE	Voltaire	letellouis002281	army officer,soldier	minister	high-ranking_marshal	0	1	1		Louis Charles César Le Tellier, duc d'Estrées	Le Tellier, Louis Charles César, duc d'Estrées	Yes		duc		http://en.wikipedia.org/wiki/Louis_Charles_César_Le_Tellier	165934	http://viaf.org/165934				Military, Aristocracy, Elite									Male	French	1695-00-00	1695	1771-00-00	1771		unknown		unknown	 	 	Voltaire	 	 	 	 
EE		quesnpierr024410	clergyman,journalist			0	0	0		M. — de Bellemare [Pierre Quesnel]	Bellemare, M. — de [Pierre Quesnel]	Yes									Letters_Literary		Cultural	Catholic_Jansenist							Male	French	1695-00-00	1695	1774-02-00	1774	Dieppe	France	The Hague	Netherlands	 	 	 	 	 	 	 
EE	Voltaire	duplelouis001387	courtier,army officer,diplomat,soldier	diplomat	high-ranking_marshal	269	33	302		Louis François Armand Du Plessis, duc de Richelieu	Du Plessis, Louis François Armand, duc de Richelieu	Yes		duc		http://en.wikipedia.org/wiki/Armand_de_Vignerot_du_Plessis	6.9041169E7	http://viaf.org/69041169	Académie royale des sciences	http://upload.wikimedia.org/wikipedia/commons/6/63/Jean-Marc_Nattier_%281685-1766%29_-_Portret_van_maarschalk_hertog_Richelieu_-_Lissabon_Museu_Calouste_Gulbenkian_21-10-2010_13-34-54.jpg		Government, Court, Elite, Military, Aristocracy			French Academy, Académie des sciences	Yes				Prie, Tencin	Male	French	3/13/1696	1696	8/8/1788	1788	Paris	France	Paris	France	 	 	Voltaire	 	 	 	 
EE	Voltaire	debruphili001252	banker			68	0	68		Philippe Debrus	Debrus, Philippe												Finance-banking								Male	French	1696-00-00	1696	2/25/1778	1778		France	Geneva	Switzerland	 	 	Voltaire	 	 	 	 
EE, CNRS-D	Voltaire, Rousseau	voyermarcp001248	aristocrat,government minister	minister		35	10	45	Argenson Marc-Pierre	Marc Pierre de Voyer de Paulmy, comte d'Argenson	Voyer de Paulmy, Marc Pierre de, comte d'Argenson	Yes		comte		http://en.wikipedia.org/wiki/Marc-Pierre_de_Voyer_de_Paulmy_d'Argenson	2.4743345E7	http://viaf.org/24743345	Académie royale des inscriptions et belles-lettres; Académie royale des sciences	upload.wikimedia.org/wikipedia/en/thumb/5/5a/Marc-Pierre_de_Voyer_de_Paulmy.jpg/250px-Marc-Pierre_de_Voyer_de_Paulmy.jpg		Elite, Government, Aristocracy, Military	Cultural		Academy of Inscriptions, Académie des sciences	Yes					Male	French	8/16/1696	1696	8/22/1764	1764	Paris	France	Paris	France	 	 	Voltaire	Rousseau	 	 	 
